Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit,profit_pred,residuals
CA-2015-131422,2015-11-05,2015-11-09,Standard Class,GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013,West,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,207.0,3,0.2,25.875,25.875,31.360430881907668
CA-2015-131422,2015-11-05,2015-11-09,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,207.0,3,0.2,25.875,25.875,31.360430881907668
CA-2015-131422,2015-11-05,2015-11-09,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,207.0,3,0.2,25.875,25.875,31.360430881907668
CA-2015-161452,2015-04-05,2015-04-11,Standard Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,892.224,3,0.2,89.2224,85.4485469999999,55.1226083496667
CA-2015-161452,2015-04-05,2015-04-11,Standard Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,892.224,3,0.2,89.2224,85.4485469999999,55.1226083496667
CA-2015-161452,2015-04-05,2015-04-11,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,892.224,3,0.2,89.2224,85.4485469999999,55.1226083496667
CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,585.552,3,0.2,73.194,72.81966000000017,56.810574624647444
CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,585.552,3,0.2,73.194,72.81966000000017,56.810574624647444
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,146.136,3,0.2,16.4403,16.440299999999983,25.441829244198416
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,146.136,3,0.2,16.4403,16.440299999999983,25.441829244198416
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Coral Gables,Florida,33134,South,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,146.136,3,0.2,16.4403,16.440299999999983,25.441829244198416
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,146.136,3,0.2,16.4403,16.440299999999983,25.441829244198416
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Dallas,Texas,75220,Central,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,146.136,3,0.2,16.4403,16.440299999999983,25.441829244198416
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,146.136,3,0.2,16.4403,16.440299999999983,25.441829244198416
CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,122.352,3,0.2,15.294,13.989975186796528,25.669525094762346
CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,47905,Central,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,122.352,3,0.2,15.294,13.989975186796528,25.669525094762346
CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Furniture,Tables,510.24,3,0.2,6.378,21.62332199999997,-5.654669594253043
CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Furniture,Tables,510.24,3,0.2,6.378,21.62332199999997,-5.654669594253043
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,722.352,3,0.2,81.2646,85.62583550000005,56.978272154199004
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,722.352,3,0.2,81.2646,85.62583550000005,56.978272154199004
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,722.352,3,0.2,81.2646,85.62583550000005,56.978272154199004
US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,85254,West,FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,717.72,3,0.2,71.772,71.77199999999995,47.75326165890016
US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,92804,West,FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,717.72,3,0.2,71.772,71.77199999999995,47.75326165890016
CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,662.88,3,0.2,74.574,74.57399999999986,53.72335501766764
CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,662.88,3,0.2,74.574,74.57399999999986,53.72335501766764
CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,662.88,3,0.2,74.574,74.57399999999986,53.72335501766764
CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,662.88,3,0.2,74.574,74.57399999999986,53.72335501766764
CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,662.88,3,0.2,74.574,74.57399999999986,53.72335501766764
US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,77.952,3,0.2,-11.6928,9.533652887179485,1.2477022123640307
US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,77.952,3,0.2,-11.6928,9.533652887179485,1.2477022123640307
US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,68104,Central,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,77.952,3,0.2,-11.6928,9.533652887179485,1.2477022123640307
CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,568.728,3,0.2,28.4364,28.436400000000035,13.024892981100841
CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,568.728,3,0.2,28.4364,28.436400000000035,13.024892981100841
CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,568.728,3,0.2,28.4364,28.436400000000035,13.024892981100841
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,902.712,3,0.2,33.8517,33.85170000000005,-0.8539808397343336
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,77.952,3,0.2,12.6672,9.533652887179485,25.607702212364032
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,38.784,3,0.2,7.272,7.25491200000001,22.475227972324006
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,38.784,3,0.2,7.272,7.25491200000001,22.475227972324006
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,38.784,3,0.2,7.272,7.25491200000001,22.475227972324006
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,38.784,3,0.2,7.272,7.25491200000001,22.475227972324006
CA-2014-151295,2014-11-12,2014-11-16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,629.064,3,0.2,31.4532,29.490762857142823,12.556097049397795
CA-2014-151295,2014-11-12,2014-11-16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,629.064,3,0.2,31.4532,29.490762857142823,12.556097049397795
US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,333.0,3,0.2,-16.65,-15.483360000000015,-18.44355823561063
US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,333.0,3,0.2,-16.65,-15.483360000000015,-18.44355823561063
US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,333.0,3,0.2,-16.65,-15.483360000000015,-18.44355823561063
CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,194.352,3,0.2,-36.441,-2.799173610389612,-30.22489725810526
CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,194.352,3,0.2,-36.441,-2.799173610389612,-30.22489725810526
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,146.352,3,0.2,-5.4882,-6.718354571428576,3.5008509771398115
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10011,East,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,770.352,3,0.2,77.0352,76.05093754285721,49.97592391895394
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,770.352,3,0.2,77.0352,76.05093754285721,49.97592391895394
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,770.352,3,0.2,77.0352,76.05093754285721,49.97592391895394
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,1.3751279999999997,18.528183529936538
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,1.3751279999999997,18.528183529936538
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,1.3751279999999997,18.528183529936538
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,1.3751279999999997,18.528183529936538
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,1.3751279999999997,18.528183529936538
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.36,3,0.2,-3.8385,-3.838500000000006,7.691958034741919
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.36,3,0.2,-3.8385,-3.838500000000006,7.691958034741919
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.36,3,0.2,-3.8385,-3.838500000000006,7.691958034741919
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.36,3,0.2,-3.8385,-3.838500000000006,7.691958034741919
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,170.352,3,0.2,-17.0352,-2.0086091722839843,-9.432623140482722
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,170.352,3,0.2,-17.0352,-2.0086091722839843,-9.432623140482722
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,170.352,3,0.2,-17.0352,-2.0086091722839843,-9.432623140482722
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,170.352,3,0.2,-17.0352,-2.0086091722839843,-9.432623140482722
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,42.408,3,0.2,9.5418,9.44336199999999,24.535670380563005
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,42.408,3,0.2,9.5418,9.44336199999999,24.535670380563005
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,42.408,3,0.2,9.5418,9.44336199999999,24.535670380563005
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,42.408,3,0.2,9.5418,9.44336199999999,24.535670380563005
CA-2014-105648,2014-03-03,2014-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,626.352,3,0.2,-23.4882,18.090667564285713,-42.22863137531086
CA-2014-105648,2014-03-03,2014-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,626.352,3,0.2,-23.4882,18.090667564285713,-42.22863137531086
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,317.058,3,0.3,-18.1176,-18.117600000000024,14.858043339670449
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,317.058,3,0.3,-18.1176,-18.117600000000024,14.858043339670449
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,317.058,3,0.3,-18.1176,-18.117600000000024,14.858043339670449
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,317.058,3,0.3,-18.1176,-18.117600000000024,14.858043339670449
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-19.25880000000002,-6.9069591599647495
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-19.25880000000002,-6.9069591599647495
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-19.25880000000002,-6.9069591599647495
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-19.25880000000002,-6.9069591599647495
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-19.25880000000002,-6.9069591599647495
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-74.64580799999989,-64.56051155496547
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-74.64580799999989,-64.56051155496547
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-74.64580799999989,-64.56051155496547
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-74.64580799999989,-64.56051155496547
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-74.64580799999989,-64.56051155496547
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-74.64580799999989,-64.56051155496547
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-23.782200000000053,20.111927015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-23.782200000000053,20.111927015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-23.782200000000053,20.111927015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-23.782200000000053,20.111927015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-23.782200000000053,20.111927015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-23.782200000000053,20.111927015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-23.782200000000053,20.111927015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-23.782200000000053,20.111927015947895
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,191.058,3,0.3,-46.3998,-45.09036000000004,-6.145167542811258
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,191.058,3,0.3,-46.3998,-45.09036000000004,-6.145167542811258
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,127.869,3,0.3,-9.1335,-9.13350000000002,34.771545499624175
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,127.869,3,0.3,-9.1335,-9.13350000000002,34.771545499624175
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,127.869,3,0.3,-9.1335,-9.13350000000002,34.771545499624175
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,127.869,3,0.3,-9.1335,-9.13350000000002,34.771545499624175
