Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,NewCustomerID
LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,LC-17050-1
LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,LC-17050-2
LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South,LC-17050-3
SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,SM-20905-0
TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,TS-21160-0
TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,TS-21160-1
TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214,Central,TS-21160-2
TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,TS-21160-3
AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,AR-10540-0
AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,AR-10540-1
BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,BM-11575-0
BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,BM-11575-1
BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,BM-11575-2
BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,BO-11350-0
BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,90045,West,BO-11350-1
BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,BO-11350-2
BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,BO-11350-3
CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907,South,CS-12460-0
FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,FM-14380-0
GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,GM-14680-0
GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024,East,GM-14680-1
GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,GM-14680-2
GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,GM-14680-3
JB-16000,Joy Bell-,Consumer,United States,Brownsville,Texas,78521,Central,JB-16000-0
JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,JB-16000-1
JM-15250,Janet Martin,Consumer,United States,Baltimore,Maryland,21215,East,JM-15250-0
JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,JM-15250-1
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,JM-15250-2
JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,JM-15250-3
JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,JM-15250-4
MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,32216,South,MG-18145-0
MG-18145,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central,MG-18145-1
AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540,South,AB-10600-0
AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,AB-10600-1
BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,BE-11455-0
BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,BE-11455-1
DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central,DW-13540-0
EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West,EH-13945-0
EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,EH-13945-1
GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,GA-14515-0
GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,GA-14515-1
HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,HG-15025-0
MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049,West,MG-17680-0
MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,MG-17680-1
MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,MG-17680-2
SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302,Central,SP-20545-0
SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,SP-20545-1
CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,CJ-12010-0
CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,CJ-12010-1
CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,CJ-12010-2
CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,CJ-12010-3
CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,CJ-12010-4
RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,RE-19450-0
RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West,RE-19450-1
RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,RH-19600-0
RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,RH-19600-1
SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,SG-20080-0
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,SS-20140-0
SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,SS-20140-1
SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,SS-20140-2
SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,SS-20140-3
TD-20995,Tamara Dahlen,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TD-20995-0
TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,TD-20995-1
AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,AA-10645-0
AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,AA-10645-1
AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,AA-10645-2
AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,AA-10645-3
AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,AA-10645-4
DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,DW-13585-0
DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,DW-13585-1
DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,DW-13585-2
HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,HH-15010-0
KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,KH-16510-0
KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,KH-16510-1
KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,KH-16510-2
RP-19390,Resi Pšlking,Consumer,United States,Cleveland,Ohio,44105,East,RP-19390-0
RP-19390,Resi Pšlking,Consumer,United States,Madison,Wisconsin,53711,Central,RP-19390-1
RP-19390,Resi Pšlking,Consumer,United States,Seattle,Washington,98103,West,RP-19390-2
BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,BS-11755-0
BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,BS-11755-1
BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,BS-11755-2
BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,90032,West,BS-11755-3
BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,BS-11755-4
CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,CC-12370-0
CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,CC-12370-1
CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,CC-12370-2
DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,DO-13645-0
DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,DO-13645-1
JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,JF-15415-0
MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,MH-17290-0
MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,MH-17290-1
MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,MH-17290-2
ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central,ML-18040-0
PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,PP-18955-0
PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,PP-18955-1
PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,PP-18955-2
PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,PP-18955-3
PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,PP-18955-4
PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,PP-18955-5
TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,TB-21595-0
TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,TB-21595-1
TB-21595,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TB-21595-2
TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,TB-21595-3
ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,ZC-21910-0
ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,ZC-21910-1
ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,ZC-21910-2
ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,ZC-21910-3
ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,ZC-21910-4
ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,ZC-21910-5
ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,ZC-21910-6
ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West,ZC-21910-7
AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,AF-10885-0
AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,AF-10885-1
BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,BS-11665-0
BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,BS-11665-1
EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,EB-13930-0
EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,EB-13930-1
KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,KM-16720-0
KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,KM-16720-1
KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,KM-16720-2
NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,NH-18610-0
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,SC-20020-0
SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,SC-20020-1
CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,CM-11935-0
GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036,West,GM-14695-0
MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,MA-17995-0
MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,13601,East,MA-17995-1
MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,MS-17770-0
RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,RD-19810-0
RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,RD-19810-1
AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038,East,AG-10300-0
AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,AG-10300-1
AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,AJ-10780-0
AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,AJ-10780-1
AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,AJ-10780-2
HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,HG-14965-0
IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,IL-15100-0
IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,IL-15100-1
JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,JE-15475-0
JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,JE-15475-1
JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,JE-15475-2
KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,KD-16270-0
KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,KD-16270-1
LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,LP-17080-0
LP-17080,Liz Pelletier,Consumer,United States,Tucson,Arizona,85705,West,LP-17080-1
MC-17425,Mark Cousins,Corporate,United States,Houston,Texas,77036,Central,MC-17425-0
MC-17425,Mark Cousins,Corporate,United States,New York City,New York,10035,East,MC-17425-1
MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,MC-17425-2
NP-18685,Nora Pelletier,Home Office,United States,San Francisco,California,94109,West,NP-18685-0
NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109,Central,NR-18550-0
NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,NR-18550-1
NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,NR-18550-2
NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,NR-18550-3
SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,SF-20965-0
SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,SF-20965-1
SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,California,94109,West,SF-20965-2
CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,CC-12220-0
CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,CC-12220-1
CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,CC-12220-2
CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,CC-12220-3
DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,DR-12940-0
DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,DR-12940-1
DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,DR-12940-2
EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central,EM-14200-0
HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,HF-14995-0
HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,HF-14995-1
HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,HF-14995-2
HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,HF-14995-3
HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,HF-14995-4
JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,JF-15355-0
JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,JF-15355-1
JK-15370,Jay Kimmel,Consumer,United States,Long Beach,California,90805,West,JK-15370-0
JK-15370,Jay Kimmel,Consumer,United States,New York City,New York,10035,East,JK-15370-1
JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,JS-16030-0
JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,JS-16030-1
JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,JS-16030-2
LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,LD-17005-0
LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109,West,LD-17005-1
RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,RB-19435-0
RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,RB-19435-1
RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,RB-19570-0
RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,RB-19570-1
SJ-20125,Sanjit Jacobs,Home Office,United States,Chicago,Illinois,60610,Central,SJ-20125-0
SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,SJ-20125-1
SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023,South,SJ-20125-2
SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,SJ-20125-3
AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,AH-10075-0
AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,89015,West,AH-10075-1
AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,AH-10075-2
BS-11590,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214,South,BS-11590-0
BS-11590,Brendan Sweed,Corporate,United States,Philadelphia,Pennsylvania,19140,East,BS-11590-1
JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,JE-15745-0
JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,JE-15745-1
JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,JE-15745-2
JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,JE-15745-3
JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,JE-15745-4
JE-15745,Joel Eaton,Consumer,United States,Oceanside,California,92054,West,JE-15745-5
JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,JE-15745-6
JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,JE-15745-7
JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,JE-16165-0
JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,JE-16165-1
MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,MS-17980-0
RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,RM-19675-0
SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,SJ-20215-0
SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,SJ-20215-1
SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,SJ-20215-2
SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,SJ-20215-3
BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10009,East,BN-11515-0
BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,BN-11515-1
BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,BN-11515-2
CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,CC-12475-0
CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,CS-12355-0
CS-12355,Christine Sundaresam,Consumer,United States,New York City,New York,10024,East,CS-12355-1
DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,DC-12850-0
DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,DC-12850-1
DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,DP-13105-0
KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,KH-16360-0
KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,KH-16360-1
KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,KH-16360-2
LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,LH-17020-0
LH-17020,Lisa Hazard,Consumer,United States,San Francisco,California,94122,West,LH-17020-1
MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,92677,West,MP-18175-0
MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,MP-18175-1
MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,MP-18175-2
MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,MP-18175-3
MP-18175,Mike Pelletier,Home Office,United States,Springfield,Ohio,45503,East,MP-18175-4
MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,MP-18175-5
HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,HZ-14950-0
HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311,South,HZ-14950-1
HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,HZ-14950-2
LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506,Central,LC-16930-0
LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,LC-16930-1
LC-16930,Linda Cazamias,Corporate,United States,San Angelo,Texas,76903,Central,LC-16930-2
PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,PM-19135-0
PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,PM-19135-1
PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,PV-18985-0
PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,PV-18985-1
PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,PV-18985-2
BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,BH-11710-0
BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,90032,West,BH-11710-1
CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,CK-12760-0
CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301,West,CK-12760-1
EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,EH-14125-0
EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,West,EH-14125-1
GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,GH-14410-0
GH-14410,Gary Hansen,Home Office,United States,Lakeville,Minnesota,55044,Central,GH-14410-1
GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,GH-14410-2
JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,JP-16135-0
JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,JP-16135-1
TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,TH-21115-0
TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TH-21115-1
AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,AB-10150-0
AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,AG-10675-0
AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,AG-10675-1
AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,AG-10675-2
AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,AR-10345-0
AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,AR-10345-1
AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,40214,South,AS-10630-0
AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West,AS-10630-1
MD-17350,Maribeth Dona,Consumer,United States,Columbus,Ohio,43229,East,MD-17350-0
MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central,MD-17350-1
MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,MD-17350-2
MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,MD-17350-3
RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,RH-19510-0
AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,AF-10870-0
AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,AF-10870-1
BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,BD-11620-0
BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,BD-11620-1
BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,31907,South,BP-11155-0
BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,BP-11155-1
DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,DB-13555-0
DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,DB-13555-1
DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,DB-13555-2
DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,DM-12955-0
DM-12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146,Central,DM-12955-1
EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,EJ-13720-0
EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,EJ-13720-1
EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,EJ-13720-2
HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,HM-14860-0
HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,HM-14860-1
HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,HM-14860-2
HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East,HM-14860-3
HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,HM-14860-4
HM-14860,Harry Marie,Corporate,United States,Seattle,Washington,98103,West,HM-14860-5
HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,HM-14860-6
KE-16420,Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620,South,KE-16420-0
KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,KE-16420-1
KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,KE-16420-2
NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,NG-18355-0
NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,NG-18355-1
RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,RB-19330-0
SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,SP-20620-0
SP-20620,Stefania Perrino,Corporate,United States,Los Angeles,California,90045,West,SP-20620-1
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,SP-20620-2
SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,SP-20620-3
AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,AG-10525-0
BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,BF-11215-0
BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,BF-11215-1
MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,MM-17920-0
MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,MM-17920-1
MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,MM-17920-2
BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,BD-11320-0
