Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit
CA-2015-130183,2015-11-13,2015-11-17,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063,Central,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,613.9992,3,0.32,-18.0588
CA-2015-130183,2015-11-13,2015-11-17,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041,Central,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,613.9992,3,0.32,-18.0588
CA-2015-130183,2015-11-13,2015-11-17,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,California,90008,West,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,613.9992,3,0.32,-18.0588
CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,409.9992,3,0.32,-96.4704
CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,409.9992,3,0.32,-96.4704
CA-2015-117415,2015-12-27,2015-12-31,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,532.3992,3,0.32,-46.9764
CA-2015-117415,2015-12-27,2015-12-31,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,532.3992,3,0.32,-46.9764
CA-2015-117415,2015-12-27,2015-12-31,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,532.3992,3,0.32,-46.9764
CA-2017-113873,2017-11-13,2017-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,205.9992,3,0.32,-27.2646
CA-2017-113873,2017-11-13,2017-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620,South,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,205.9992,3,0.32,-27.2646
CA-2017-113873,2017-11-13,2017-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,205.9992,3,0.32,-27.2646
CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,369.1992,3,0.32,-114.0174
CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,328.3992,3,0.32,-91.7586
CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Provo,Utah,84604,West,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,328.3992,3,0.32,-91.7586
CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Farmington,New Mexico,87401,West,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,328.3992,3,0.32,-91.7586
CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,313.722,3,0.4,-99.3453
CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,313.722,3,0.4,-99.3453
CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,313.722,3,0.4,-99.3453
CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,313.722,3,0.4,-99.3453
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,79.974,3,0.4,-29.3238
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,79.974,3,0.4,-29.3238
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Houston,Texas,77095,Central,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,79.974,3,0.4,-29.3238
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,79.974,3,0.4,-29.3238
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-36.1116
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-36.1116
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-36.1116
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-36.1116
CA-2014-169684,2014-10-20,2014-10-23,First Class,FH-14365,Fred Hopkins,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,328.59,3,0.4,-147.8655
CA-2014-169684,2014-10-20,2014-10-23,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,328.59,3,0.4,-147.8655
CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,East,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,27.414,3,0.4,-14.1639
CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,27.414,3,0.4,-14.1639
CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,27.414,3,0.4,-14.1639
CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,27.414,3,0.4,-14.1639
CA-2016-129861,2016-06-17,2016-06-23,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,376.866,3,0.4,-213.5574
CA-2016-129861,2016-06-17,2016-06-23,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609,East,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,376.866,3,0.4,-213.5574
CA-2016-129861,2016-06-17,2016-06-23,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,376.866,3,0.4,-213.5574
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,472.518,3,0.4,-149.6307
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,472.518,3,0.4,-149.6307
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,472.518,3,0.4,-149.6307
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,472.518,3,0.4,-149.6307
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,472.518,3,0.4,-149.6307
US-2016-120929,2016-03-18,2016-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,189.882,3,0.4,-94.941
US-2016-120929,2016-03-18,2016-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,189.882,3,0.4,-94.941
US-2016-120929,2016-03-18,2016-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,189.882,3,0.4,-94.941
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-46.4292
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-46.4292
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-46.4292
CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,523.764,3,0.4,-192.0468
CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,523.764,3,0.4,-192.0468
CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,523.764,3,0.4,-192.0468
CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,523.764,3,0.4,-192.0468
CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,523.764,3,0.4,-192.0468
US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,613.908,3,0.4,-122.7816
US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,613.908,3,0.4,-122.7816
US-2014-115189,2014-12-30,2015-01-03,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,523.764,3,0.4,-192.0468
US-2014-115189,2014-12-30,2015-01-03,Second Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,523.764,3,0.4,-192.0468
CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,370.62,3,0.4,-142.071
CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,370.62,3,0.4,-142.071
CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,370.62,3,0.4,-142.071
CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,370.62,3,0.4,-142.071
CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,370.62,3,0.4,-142.071
CA-2014-142587,2014-10-21,2014-10-22,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,409.59,3,0.4,-122.877
CA-2014-142587,2014-10-21,2014-10-22,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,409.59,3,0.4,-122.877
CA-2014-142587,2014-10-21,2014-10-22,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,409.59,3,0.4,-122.877
CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,79.974,3,0.4,-29.3238
CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,79.974,3,0.4,-29.3238
CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,79.974,3,0.4,-29.3238
CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,79.974,3,0.4,-29.3238
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,328.59,3,0.4,-147.8655
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,328.59,3,0.4,-147.8655
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,328.59,3,0.4,-147.8655
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041,Central,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,328.59,3,0.4,-147.8655
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,328.59,3,0.4,-147.8655
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,328.59,3,0.4,-147.8655
US-2014-118486,2014-04-06,2014-04-08,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-36.1116
US-2014-118486,2014-04-06,2014-04-08,First Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-36.1116
US-2014-118486,2014-04-06,2014-04-08,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-36.1116
US-2014-118486,2014-04-06,2014-04-08,First Class,SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,154.764,3,0.4,-36.1116
CA-2014-159520,2014-06-06,2014-06-11,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,991.764,3,0.4,-347.1174
US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,375.4575,3,0.45,-157.0095
CA-2014-169775,2014-08-29,2014-09-02,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,174.0585,3,0.45,-110.7645
CA-2014-169775,2014-08-29,2014-09-02,Second Class,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,174.0585,3,0.45,-110.7645
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,620.6145,3,0.45,-248.2458
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109,West,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,620.6145,3,0.45,-248.2458
CA-2014-145800,2014-05-30,2014-06-05,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,355.455,3,0.5,-184.8366
CA-2014-145800,2014-05-30,2014-06-05,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,355.455,3,0.5,-184.8366
CA-2014-145800,2014-05-30,2014-06-05,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,355.455,3,0.5,-184.8366
US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,393.165,3,0.5,-204.4458
US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,393.165,3,0.5,-204.4458
US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,393.165,3,0.5,-204.4458
US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,393.165,3,0.5,-204.4458
US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,393.165,3,0.5,-204.4458
CA-2016-168032,2016-01-30,2016-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,FUR-TA-10004256,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Furniture,Tables,626.1,3,0.5,-538.446
US-2016-122245,2016-09-25,2016-09-30,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,393.165,3,0.5,-204.4458
US-2016-122245,2016-09-25,2016-09-30,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,393.165,3,0.5,-204.4458
US-2016-122245,2016-09-25,2016-09-30,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,393.165,3,0.5,-204.4458
US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,219.075,3,0.5,-131.445
US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,219.075,3,0.5,-131.445
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,86.97,3,0.5,-48.7032
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,86.97,3,0.5,-48.7032
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,86.97,3,0.5,-48.7032
US-2016-115455,2016-09-08,2016-09-14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,601.47,3,0.5,-300.735
US-2016-115455,2016-09-08,2016-09-14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,601.47,3,0.5,-300.735
US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,301.47,3,0.5,-204.9996
US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Raleigh,North Carolina,27604,South,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,301.47,3,0.5,-204.9996
US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,301.47,3,0.5,-204.9996
US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,301.47,3,0.5,-204.9996
US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,301.47,3,0.5,-204.9996
CA-2014-106229,2014-06-07,2014-06-11,Second Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,268.935,3,0.5,-209.7693
CA-2014-106229,2014-06-07,2014-06-11,Second Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,268.935,3,0.5,-209.7693
CA-2014-106229,2014-06-07,2014-06-11,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,268.935,3,0.5,-209.7693
CA-2014-106229,2014-06-07,2014-06-11,Second Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109,Central,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,268.935,3,0.5,-209.7693
