Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit,profit_pred
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,710.832,3,0.2,-97.7394,23.620820269342182
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,710.832,3,0.2,-97.7394,23.620820269342182
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,710.832,3,0.2,-97.7394,23.620820269342182
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,710.832,3,0.2,-97.7394,23.620820269342182
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,710.832,3,0.2,-97.7394,23.620820269342182
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,710.832,3,0.2,-97.7394,23.620820269342182
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,710.832,3,0.2,-97.7394,23.620820269342182
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,710.832,3,0.2,-97.7394,23.620820269342182
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,77.952,3,0.2,12.6672,-12.94050221236403
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,38.784,3,0.2,7.272,-15.203227972324008
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,38.784,3,0.2,7.272,-15.203227972324008
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,38.784,3,0.2,7.272,-15.203227972324008
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,38.784,3,0.2,7.272,-15.203227972324008
CA-2014-151295,2014-11-12,2014-11-16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,629.064,3,0.2,31.4532,18.897102950602203
CA-2014-151295,2014-11-12,2014-11-16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,629.064,3,0.2,31.4532,18.897102950602203
US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,333.0,3,0.2,-16.65,1.7935582356106323
US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,333.0,3,0.2,-16.65,1.7935582356106323
US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,333.0,3,0.2,-16.65,1.7935582356106323
CA-2014-100090,2014-07-08,2014-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,502.488,3,0.2,-87.9354,11.584838454260968
CA-2014-100090,2014-07-08,2014-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,502.488,3,0.2,-87.9354,11.584838454260968
CA-2014-100090,2014-07-08,2014-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,502.488,3,0.2,-87.9354,11.584838454260968
CA-2014-100090,2014-07-08,2014-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,502.488,3,0.2,-87.9354,11.584838454260968
CA-2014-100090,2014-07-08,2014-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,502.488,3,0.2,-87.9354,11.584838454260968
CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,194.352,3,0.2,-36.441,-6.216102741894744
CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,194.352,3,0.2,-36.441,-6.216102741894744
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,146.352,3,0.2,-5.4882,-8.989050977139811
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10011,East,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,770.352,3,0.2,77.0352,27.059276081046065
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,770.352,3,0.2,77.0352,27.059276081046065
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,770.352,3,0.2,77.0352,27.059276081046065
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,-17.155383529936536
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,-17.155383529936536
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,-17.155383529936536
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,-17.155383529936536
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,4.992,3,0.2,1.3728,-17.155383529936536
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.36,3,0.2,-3.8385,-11.530458034741919
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.36,3,0.2,-3.8385,-11.530458034741919
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.36,3,0.2,-3.8385,-11.530458034741919
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.36,3,0.2,-3.8385,-11.530458034741919
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,170.352,3,0.2,-17.0352,-7.602576859517278
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,170.352,3,0.2,-17.0352,-7.602576859517278
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,170.352,3,0.2,-17.0352,-7.602576859517278
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,170.352,3,0.2,-17.0352,-7.602576859517278
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,42.408,3,0.2,9.5418,-14.993870380563003
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,42.408,3,0.2,9.5418,-14.993870380563003
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,42.408,3,0.2,9.5418,-14.993870380563003
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,42.408,3,0.2,9.5418,-14.993870380563003
CA-2014-105648,2014-03-03,2014-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,626.352,3,0.2,-23.4882,18.740431375310862
CA-2014-105648,2014-03-03,2014-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,626.352,3,0.2,-23.4882,18.740431375310862
CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,569.058,3,0.3,-178.8468,-18.417665104633848
CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,569.058,3,0.3,-178.8468,-18.417665104633848
CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,569.058,3,0.3,-178.8468,-18.417665104633848
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,317.058,3,0.3,-18.1176,-32.97564333967045
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,317.058,3,0.3,-18.1176,-32.97564333967045
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,317.058,3,0.3,-18.1176,-32.97564333967045
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,317.058,3,0.3,-18.1176,-32.97564333967045
CA-2014-137274,2014-03-29,2014-04-02,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,32216,South,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,890.841,3,0.3,-152.7156,0.17165993665498291
CA-2014-137274,2014-03-29,2014-04-02,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,890.841,3,0.3,-152.7156,0.17165993665498291
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,637.896,3,0.3,-127.5792,-14.440910716763007
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,637.896,3,0.3,-127.5792,-14.440910716763007
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,637.896,3,0.3,-127.5792,-14.440910716763007
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,637.896,3,0.3,-127.5792,-14.440910716763007
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-12.351840840035251
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-12.351840840035251
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-12.351840840035251
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-12.351840840035251
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,-12.351840840035251
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-12.393088445034522
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-12.393088445034522
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-12.393088445034522
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-12.393088445034522
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-12.393088445034522
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,673.344,3,0.3,-76.9536,-12.393088445034522
CA-2014-155887,2014-05-12,2014-05-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,700.056,3,0.3,-130.0104,-10.84994275212064
CA-2014-155887,2014-05-12,2014-05-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,700.056,3,0.3,-130.0104,-10.84994275212064
CA-2014-155887,2014-05-12,2014-05-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,700.056,3,0.3,-130.0104,-10.84994275212064
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-43.894127015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-43.894127015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-43.894127015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-43.894127015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-43.894127015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-43.894127015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-43.894127015947895
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,128.058,3,0.3,-23.7822,-43.894127015947895
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,191.058,3,0.3,-46.3998,-40.25463245718874
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,191.058,3,0.3,-46.3998,-40.25463245718874
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,127.869,3,0.3,-9.1335,-43.90504549962417
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,127.869,3,0.3,-9.1335,-43.90504549962417
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,127.869,3,0.3,-9.1335,-43.90504549962417
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,127.869,3,0.3,-9.1335,-43.90504549962417
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,127.869,3,0.3,-9.1335,-43.90504549962417
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,127.869,3,0.3,-9.1335,-43.90504549962417
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,Orem,Utah,84057,West,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,127.869,3,0.3,-9.1335,-43.90504549962417
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,Orem,Utah,84057,West,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,127.869,3,0.3,-9.1335,-43.90504549962417
CA-2014-153976,2014-10-03,2014-10-08,Second Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,258.279,3,0.3,-70.1043,-36.37129176299273
CA-2014-153976,2014-10-03,2014-10-08,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,258.279,3,0.3,-70.1043,-36.37129176299273
CA-2014-153976,2014-10-03,2014-10-08,Second Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,258.279,3,0.3,-70.1043,-36.37129176299273
CA-2014-153976,2014-10-03,2014-10-08,Second Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,258.279,3,0.3,-70.1043,-36.37129176299273
CA-2014-153976,2014-10-03,2014-10-08,Second Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,258.279,3,0.3,-70.1043,-36.37129176299273
CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,10011,East,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,62.958,3,0.3,-2.6982,-47.65493805999902
CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,62.958,3,0.3,-2.6982,-47.65493805999902
CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,62.958,3,0.3,-2.6982,-47.65493805999902
CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,62.958,3,0.3,-2.6982,-47.65493805999902
CA-2015-119550,2015-12-26,2015-12-31,Standard Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,275.058,3,0.3,-90.3762,-35.401973045509884
CA-2015-119550,2015-12-26,2015-12-31,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,275.058,3,0.3,-90.3762,-35.401973045509884
