Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region
TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West
EB-13840,Ellis Ballard,Corporate,United States,Chicago,Illinois,60623,Central
SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,98103,West
LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central
LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East
SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824,East
BS-11365,Bill Shonely,Corporate,United States,New York City,New York,10011,East
TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central
MM-18280,Muhammed MacIntyre,Corporate,United States,Seattle,Washington,98103,West
EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central
AM-10705,Anne McFarland,Consumer,United States,Seattle,Washington,98115,West
SH-20635,Stefanie Holloman,Corporate,United States,Jackson,Tennessee,38301,South
LA-16780,Laura Armstrong,Corporate,United States,Baltimore,Maryland,21215,East
BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East
RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East
CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central
AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West
DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West
MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,95610,West
PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South
AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West
WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West
DC-13285,Debra Catini,Consumer,United States,Richmond,Virginia,23223,South
GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West
MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East
RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central
BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West
TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,94110,West
RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central
CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East
JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East
GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East
MH-17455,Mark Hamilton,Consumer,United States,Hamilton,Ohio,45011,East
TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South
CL-12565,Clay Ludtke,Consumer,United States,Tulsa,Oklahoma,74133,Central
AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South
LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West
AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West
AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West
DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West
KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East
DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140,East
MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East
BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central
JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West
JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East
CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West
BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West
VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,West
KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central
BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South
LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central
RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East
BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East
MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East
TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West
VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West
ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East
RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central
GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West
JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West
EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207,Central
HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West
SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023,South
NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West
MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central
AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East
NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,West
MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West
MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East
JE-15745,Joel Eaton,Consumer,United States,Oceanside,California,92054,West
TH-21550,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,2149,East
SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South
GA-14725,Guy Armstrong,Consumer,United States,Mount Pleasant,Michigan,48858,Central
BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122,West
DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West
HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West
BC-11125,Becky Castell,Home Office,United States,New York City,New York,10011,East
DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,10009,East
SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East
KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West
DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central
KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central
AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19120,East
GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East
CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West
JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central
JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central
AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East
EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central
CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West
NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central
MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East
RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West
Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035,East
GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West
TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West
ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South
CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central
MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East
SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central
IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West
MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West
MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South
MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East
EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East
SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South
MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West
LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West
TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West
TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South
RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South
AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East
MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central
MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central
BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East
MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central
AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East
BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West
IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East
BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West
TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West
AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West
BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East
KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South
CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West
RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South
TS-21370,Todd Sumrall,Corporate,United States,Phoenix,Arizona,85023,West
TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East
SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West
JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West
RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East
HR-14770,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,53209,Central
SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West
TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East
AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West
AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central
DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central
SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South
MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central
SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central
BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West
BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central
BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,32725,South
HA-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,60610,Central
DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East
BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,92804,West
TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,73120,Central
FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East
JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West
JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West
KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central
GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central
TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West
AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,48180,Central
SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central
CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central
BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West
ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central
CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South
RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West
CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central
SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Central
AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East
SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West
LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South
TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110,West
DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East
BF-11020,Barry Franzsisch,Corporate,United States,Los Angeles,California,90032,West
AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East
SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central
CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West
JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West
SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408,East
BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central
SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central
LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West
KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central
MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East
TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East
AH-10690,Anna Hberlin,Corporate,United States,Springfield,Virginia,22153,South
AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central
JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central
BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East
NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central
DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West
DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South
TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West
CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East
KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East
AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West
DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South
CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central
NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central
AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West
HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West
NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West
MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West
PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South
DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South
TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central
BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West
PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West
BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West
TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West
DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West
KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West
TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West
EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South
BF-11020,Barry Franzsisch,Corporate,United States,Jacksonville,Florida,32216,South
DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West
MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East
TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East
MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122,West
MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East
LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central
ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West
JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West
DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central
JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116,South
KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212,South
SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central
RF-19840,Roy Franzsisch,Consumer,United States,Pasadena,California,91104,West
LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West
PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735,East
JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,92037,West
ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East
FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South
DV-13045,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,38109,South
SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central
PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West
DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South
RB-19465,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,19143,East
NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South
ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central
GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West
DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South
HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East
AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South
AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West
AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West
CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West
TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West
ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central
CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South
RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central
KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East
AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West
SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East
NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East
JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central
DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East
MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049,West
DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West
SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central
LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South
BW-11065,Barry Weirich,Consumer,United States,Raleigh,North Carolina,27604,South
JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West
FH-14365,Fred Hopkins,Corporate,United States,Long Beach,New York,11561,East
SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West
BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036,West
AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West
JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West
MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South
PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West
LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East
CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central
KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central
KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South
JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West
CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West
KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East
MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central
BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South
MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South
BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West
PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central
AH-10690,Anna Hberlin,Corporate,United States,Dallas,Texas,75220,Central
JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West
MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South
RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East
MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West
EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West
RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central
JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West
EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West
ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central
PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East
KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West
PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East
DK-13225,Dean Katz,Corporate,United States,New York City,New York,10011,East
RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South
DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South
RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East
RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West
JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West
TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East
DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West
ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West
CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West
BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10024,East
RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central
JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South
ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West
NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East
SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West
RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West
AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West
SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East
GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South
AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West
AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South
SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East
PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West
AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South
TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West
AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South
CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West
BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central
JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East
CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West
PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East
TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central
EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143,East
SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East
JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West
EH-13990,Erica Hackney,Consumer,United States,New York City,New York,10009,East
TB-21190,Thomas Brumley,Home Office,United States,New York City,New York,10011,East
AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,90045,West
GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110,West
JG-15310,Jason Gross,Corporate,United States,Long Beach,California,90805,West
RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,31907,South
EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110,West
CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East
MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South
GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203,South
DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,97206,West
JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East
PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,92307,West
MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,43302,East
CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095,Central
YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103,West
MC-17425,Mark Cousins,Corporate,United States,New York City,New York,10035,East
DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37075,South
JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206,West
JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West
HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123,West
LO-17170,Lori Olson,Corporate,United States,Concord,New Hampshire,3301,East
KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West
ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central
VW-21775,Victoria Wilson,Corporate,United States,Montgomery,Alabama,36116,South
BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West
DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West
JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East
EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West
VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East
EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West
NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West
ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South
MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109,West
TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West
LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030,West
XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central
BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West
